"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","WESD","WESD_ATTRIBUTES"
"US1CASF0020","2021-10-12","37.77812","-122.476323","50.6","SAN FRANCISCO 3.1 W, CA US","    0",",,N","    0",",,N",,,,,,
"US1CASF0020","2021-10-13","37.77812","-122.476323","50.6","SAN FRANCISCO 3.1 W, CA US","    0",",,N","    0",",,N",,,,,,
"US1CASF0020","2021-10-14","37.77812","-122.476323","50.6","SAN FRANCISCO 3.1 W, CA US","    0",",,N","    0",",,N",,,,,,
"US1CASF0020","2021-10-15","37.77812","-122.476323","50.6","SAN FRANCISCO 3.1 W, CA US","    0",",,N","    0",",,N",,,,,,
"US1CASF0020","2021-10-16","37.77812","-122.476323","50.6","SAN FRANCISCO 3.1 W, CA US","    0",",,N","    0",",,N",,,,,,
"US1CASF0020","2021-10-17","37.77812","-122.476323","50.6","SAN FRANCISCO 3.1 W, CA US","    0",",,N","    0",",,N",,,,,,
"US1CASF0020","2021-10-18","37.77812","-122.476323","50.6","SAN FRANCISCO 3.1 W, CA US","   20",",,N",,,,,,,,
"US1CASF0020","2021-10-19","37.77812","-122.476323","50.6","SAN FRANCISCO 3.1 W, CA US","    0",",,N","    0",",,N",,,,,,
"US1CASF0020","2021-10-20","37.77812","-122.476323","50.6","SAN FRANCISCO 3.1 W, CA US","   15",",,N",,,,,,,,
"US1CASF0020","2021-10-21","37.77812","-122.476323","50.6","SAN FRANCISCO 3.1 W, CA US","  335",",,N",,,,,,,,
"US1CASF0020","2021-10-22","37.77812","-122.476323","50.6","SAN FRANCISCO 3.1 W, CA US","  206",",,N",,,,,,,,
"US1CASF0020","2021-10-23","37.77812","-122.476323","50.6","SAN FRANCISCO 3.1 W, CA US","    3",",,N",,,,,,,,
"US1CASF0020","2021-10-24","37.77812","-122.476323","50.6","SAN FRANCISCO 3.1 W, CA US","  419",",,N",,,,,,,,
"US1CASF0020","2021-10-25","37.77812","-122.476323","50.6","SAN FRANCISCO 3.1 W, CA US"," 1138",",,N",,,,,,,,
"US1CASF0020","2021-10-28","37.77812","-122.476323","50.6","SAN FRANCISCO 3.1 W, CA US","    0",",,N","    0",",,N",,,,,,
"US1CASF0020","2021-10-29","37.77812","-122.476323","50.6","SAN FRANCISCO 3.1 W, CA US","    0",",,N","    0",",,N",,,,,,
"US1CASF0020","2021-10-30","37.77812","-122.476323","50.6","SAN FRANCISCO 3.1 W, CA US","    3",",,N",,,,,,,,
"US1CASF0020","2021-11-01","37.77812","-122.476323","50.6","SAN FRANCISCO 3.1 W, CA US","    0",",,N","    0",",,N",,,,,,
"US1CASF0020","2021-11-02","37.77812","-122.476323","50.6","SAN FRANCISCO 3.1 W, CA US","   79",",,N",,,,,,,,
"US1CASF0020","2021-11-03","37.77812","-122.476323","50.6","SAN FRANCISCO 3.1 W, CA US","    0","T,,N",,,,,,,,
"US1CASF0020","2021-11-04","37.77812","-122.476323","50.6","SAN FRANCISCO 3.1 W, CA US","   43",",,N",,,,,,,,
"US1CASF0020","2021-11-06","37.77812","-122.476323","50.6","SAN FRANCISCO 3.1 W, CA US","    0",",,N","    0",",,N",,,,,,
"US1CASF0020","2021-11-07","37.77812","-122.476323","50.6","SAN FRANCISCO 3.1 W, CA US","    0",",,N","    0",",,N",,,,,,
"US1CASF0020","2021-11-08","37.77812","-122.476323","50.6","SAN FRANCISCO 3.1 W, CA US","    0",",,N","    0",",,N",,,,,,
"US1CASF0020","2021-11-09","37.77812","-122.476323","50.6","SAN FRANCISCO 3.1 W, CA US","  221",",,N",,,,,,,,
"US1CASF0020","2021-11-10","37.77812","-122.476323","50.6","SAN FRANCISCO 3.1 W, CA US","   13",",,N",,,,,,,,
"US1CASF0020","2021-11-11","37.77812","-122.476323","50.6","SAN FRANCISCO 3.1 W, CA US","    0",",,N","    0",",,N",,,,,,
"US1CASF0020","2021-11-13","37.77812","-122.476323","50.6","SAN FRANCISCO 3.1 W, CA US","    0",",,N","    0",",,N",,,,,,
"US1CASF0020","2021-11-14","37.77812","-122.476323","50.6","SAN FRANCISCO 3.1 W, CA US","    0",",,N","    0",",,N",,,,,,
"US1CASF0020","2021-11-15","37.77812","-122.476323","50.6","SAN FRANCISCO 3.1 W, CA US","    0",",,N","    0",",,N",,,,,,
"US1CASF0020","2021-11-16","37.77812","-122.476323","50.6","SAN FRANCISCO 3.1 W, CA US","    0",",,N","    0",",,N",,,,,,
"US1CASF0020","2021-11-17","37.77812","-122.476323","50.6","SAN FRANCISCO 3.1 W, CA US","    0",",,N","    0",",,N",,,,,,
"US1CASF0020","2021-11-18","37.77812","-122.476323","50.6","SAN FRANCISCO 3.1 W, CA US","    0",",,N","    0",",,N",,,,,,
"US1CASF0020","2021-11-19","37.77812","-122.476323","50.6","SAN FRANCISCO 3.1 W, CA US","    0","T,,N",,,,,,,,
"US1CASF0020","2021-11-20","37.77812","-122.476323","50.6","SAN FRANCISCO 3.1 W, CA US","   20",",,N",,,,,,,,
"US1CASF0020","2021-11-22","37.77812","-122.476323","50.6","SAN FRANCISCO 3.1 W, CA US","    0",",,N","    0",",,N",,,,,,
"US1CASF0020","2021-11-23","37.77812","-122.476323","50.6","SAN FRANCISCO 3.1 W, CA US","    0",",,N","    0",",,N",,,,,,
"US1CASF0020","2021-11-25","37.77812","-122.476323","50.6","SAN FRANCISCO 3.1 W, CA US","    0",",,N","    0",",,N",,,,,,
"US1CASF0020","2021-11-26","37.77812","-122.476323","50.6","SAN FRANCISCO 3.1 W, CA US","    0",",,N","    0",",,N",,,,,,
"US1CASF0020","2021-11-27","37.77812","-122.476323","50.6","SAN FRANCISCO 3.1 W, CA US","    0",",,N","    0",",,N",,,,,,
"US1CASF0020","2021-11-29","37.77812","-122.476323","50.6","SAN FRANCISCO 3.1 W, CA US","    0",",,N","    0",",,N",,,,,,
"US1CASF0020","2021-11-30","37.77812","-122.476323","50.6","SAN FRANCISCO 3.1 W, CA US","    0","T,,N",,,,,,,,
"US1CASF0020","2021-12-01","37.77812","-122.476323","50.6","SAN FRANCISCO 3.1 W, CA US","    0",",,N","    0",",,N",,,,,,
"US1CASF0020","2021-12-02","37.77812","-122.476323","50.6","SAN FRANCISCO 3.1 W, CA US","    0",",,N","    0",",,N",,,,,,
"US1CASF0020","2021-12-03","37.77812","-122.476323","50.6","SAN FRANCISCO 3.1 W, CA US","    0",",,N","    0",",,N",,,,,,
"US1CASF0020","2021-12-04","37.77812","-122.476323","50.6","SAN FRANCISCO 3.1 W, CA US","    0",",,N","    0",",,N",,,,,,
"US1CASF0020","2021-12-05","37.77812","-122.476323","50.6","SAN FRANCISCO 3.1 W, CA US","    0",",,N","    0",",,N",,,,,,
"US1CASF0020","2021-12-06","37.77812","-122.476323","50.6","SAN FRANCISCO 3.1 W, CA US","    0",",,N","    0",",,N",,,,,,
"US1CASF0020","2021-12-07","37.77812","-122.476323","50.6","SAN FRANCISCO 3.1 W, CA US","   15",",,N",,,,,,,,
"US1CASF0020","2021-12-08","37.77812","-122.476323","50.6","SAN FRANCISCO 3.1 W, CA US","    0",",,N","    0",",,N",,,,,,
"US1CASF0020","2021-12-09","37.77812","-122.476323","50.6","SAN FRANCISCO 3.1 W, CA US","    8",",,N",,,,,,,,
"US1CASF0020","2021-12-11","37.77812","-122.476323","50.6","SAN FRANCISCO 3.1 W, CA US","    0",",,N","    0",",,N",,,,,,
"US1CASF0020","2021-12-12","37.77812","-122.476323","50.6","SAN FRANCISCO 3.1 W, CA US","   43",",,N",,,,,,,,
"US1CASF0020","2021-12-13","37.77812","-122.476323","50.6","SAN FRANCISCO 3.1 W, CA US","  566",",,N",,,,,,,,
"US1CASF0020","2021-12-14","37.77812","-122.476323","50.6","SAN FRANCISCO 3.1 W, CA US","  521",",,N",,,,,,,,
"US1CASF0020","2021-12-15","37.77812","-122.476323","50.6","SAN FRANCISCO 3.1 W, CA US","   13",",,N",,,,,,,,
"US1CASF0020","2021-12-16","37.77812","-122.476323","50.6","SAN FRANCISCO 3.1 W, CA US","  254",",,N",,,,,,,,
"US1CASF0020","2021-12-17","37.77812","-122.476323","50.6","SAN FRANCISCO 3.1 W, CA US","    0",",,N","    0",",,N",,,,,,
"US1CASF0020","2021-12-19","37.77812","-122.476323","50.6","SAN FRANCISCO 3.1 W, CA US","    0",",,N","    0",",,N",,,,,,
"US1CASF0020","2021-12-21","37.77812","-122.476323","50.6","SAN FRANCISCO 3.1 W, CA US","    0",",,N","    0",",,N",,,,,,
"US1CASF0020","2021-12-22","37.77812","-122.476323","50.6","SAN FRANCISCO 3.1 W, CA US","  175",",,N",,,,,,,,
"US1CASF0020","2021-12-23","37.77812","-122.476323","50.6","SAN FRANCISCO 3.1 W, CA US","  259",",,N",,,,,,,,
"US1CASF0020","2022-01-01","37.77812","-122.476323","50.6","SAN FRANCISCO 3.1 W, CA US",,,,,"    9",",,N","  551",",,N",,
"US1CASF0020","2022-01-02","37.77812","-122.476323","50.6","SAN FRANCISCO 3.1 W, CA US","    0",",,N","    0",",,N",,,,,,
"US1CASF0020","2022-01-04","37.77812","-122.476323","50.6","SAN FRANCISCO 3.1 W, CA US","  122",",,N",,,,,,,,
"US1CASF0020","2022-01-06","37.77812","-122.476323","50.6","SAN FRANCISCO 3.1 W, CA US","    0","T,,N",,,,,,,,
"US1CASF0020","2022-01-07","37.77812","-122.476323","50.6","SAN FRANCISCO 3.1 W, CA US","    5",",,N",,,,,,,,
"US1CASF0020","2022-01-28","37.77812","-122.476323","50.6","SAN FRANCISCO 3.1 W, CA US","    0",",,N","    0",",,N",,,,,,
"US1CASF0020","2022-01-29","37.77812","-122.476323","50.6","SAN FRANCISCO 3.1 W, CA US","    0",",,N","    0",",,N",,,,,,
"US1CASF0020","2022-01-30","37.77812","-122.476323","50.6","SAN FRANCISCO 3.1 W, CA US","    0","T,,N",,,,,,,,
"US1CASF0020","2022-01-31","37.77812","-122.476323","50.6","SAN FRANCISCO 3.1 W, CA US","    0","T,,N",,,,,,,,
"US1CASF0020","2022-02-01","37.77812","-122.476323","50.6","SAN FRANCISCO 3.1 W, CA US","    0",",,N","    0",",,N",,,,,,
"US1CASF0020","2022-02-02","37.77812","-122.476323","50.6","SAN FRANCISCO 3.1 W, CA US","    0",",,N","    0",",,N",,,,,,
"US1CASF0020","2022-02-03","37.77812","-122.476323","50.6","SAN FRANCISCO 3.1 W, CA US","    0",",,N","    0",",,N",,,,,,
"US1CASF0020","2022-02-04","37.77812","-122.476323","50.6","SAN FRANCISCO 3.1 W, CA US","    0",",,N","    0",",,N",,,,,,
"US1CASF0020","2022-02-05","37.77812","-122.476323","50.6","SAN FRANCISCO 3.1 W, CA US","    0",",,N","    0",",,N",,,,,,
"US1CASF0020","2022-02-06","37.77812","-122.476323","50.6","SAN FRANCISCO 3.1 W, CA US","    0",",,N","    0",",,N",,,,,,
"US1CASF0020","2022-02-07","37.77812","-122.476323","50.6","SAN FRANCISCO 3.1 W, CA US","    0",",,N","    0",",,N",,,,,,
"US1CASF0020","2022-02-08","37.77812","-122.476323","50.6","SAN FRANCISCO 3.1 W, CA US","    0","T,,N",,,,,,,,
"US1CASF0020","2022-02-09","37.77812","-122.476323","50.6","SAN FRANCISCO 3.1 W, CA US","    0",",,N","    0",",,N",,,,,,
"US1CASF0020","2022-02-10","37.77812","-122.476323","50.6","SAN FRANCISCO 3.1 W, CA US","    0",",,N","    0",",,N",,,,,,
"US1CASF0020","2022-02-12","37.77812","-122.476323","50.6","SAN FRANCISCO 3.1 W, CA US","    0",",,N","    0",",,N",,,,,,
"US1CASF0020","2022-02-13","37.77812","-122.476323","50.6","SAN FRANCISCO 3.1 W, CA US","    0",",,N","    0",",,N",,,,,,
"US1CASF0020","2022-02-14","37.77812","-122.476323","50.6","SAN FRANCISCO 3.1 W, CA US","    0",",,N","    0",",,N",,,,,,
"US1CASF0020","2022-02-15","37.77812","-122.476323","50.6","SAN FRANCISCO 3.1 W, CA US","    0",",,N","    0",",,N",,,,,,
"US1CASF0020","2022-02-16","37.77812","-122.476323","50.6","SAN FRANCISCO 3.1 W, CA US","    0",",,N","    0",",,N",,,,,,
"US1CASF0020","2022-02-17","37.77812","-122.476323","50.6","SAN FRANCISCO 3.1 W, CA US","    0",",,N","    0",",,N",,,,,,
"US1CASF0020","2022-02-18","37.77812","-122.476323","50.6","SAN FRANCISCO 3.1 W, CA US","    0",",,N","    0",",,N",,,,,,
"US1CASF0020","2022-02-19","37.77812","-122.476323","50.6","SAN FRANCISCO 3.1 W, CA US","    0",",,N","    0",",,N",,,,,,
"US1CASF0020","2022-02-21","37.77812","-122.476323","50.6","SAN FRANCISCO 3.1 W, CA US","    0",",,N","    0",",,N",,,,,,
"US1CASF0020","2022-02-22","37.77812","-122.476323","50.6","SAN FRANCISCO 3.1 W, CA US","    8",",,N",,,,,,,,
"US1CASF0020","2022-02-23","37.77812","-122.476323","50.6","SAN FRANCISCO 3.1 W, CA US","    0",",,N","    0",",,N",,,,,,
"US1CASF0020","2022-02-24","37.77812","-122.476323","50.6","SAN FRANCISCO 3.1 W, CA US","    0",",,N","    0",",,N",,,,,,
"US1CASF0020","2022-02-25","37.77812","-122.476323","50.6","SAN FRANCISCO 3.1 W, CA US","    0",",,N","    0",",,N",,,,,,
"US1CASF0020","2022-02-26","37.77812","-122.476323","50.6","SAN FRANCISCO 3.1 W, CA US","    0",",,N","    0",",,N",,,,,,
"US1CASF0020","2022-03-01","37.77812","-122.476323","50.6","SAN FRANCISCO 3.1 W, CA US","    3",",,N",,,,,,,,
"US1CASF0020","2022-03-02","37.77812","-122.476323","50.6","SAN FRANCISCO 3.1 W, CA US","    3",",,N",,,,,,,,
"US1CASF0020","2022-03-03","37.77812","-122.476323","50.6","SAN FRANCISCO 3.1 W, CA US","    5",",,N",,,,,,,,
"US1CASF0020","2022-03-04","37.77812","-122.476323","50.6","SAN FRANCISCO 3.1 W, CA US","   30",",,N",,,,,,,,
"US1CASF0020","2022-03-08","37.77812","-122.476323","50.6","SAN FRANCISCO 3.1 W, CA US","    0",",,N","    0",",,N",,,,,,
"US1CASF0020","2022-03-11","37.77812","-122.476323","50.6","SAN FRANCISCO 3.1 W, CA US","    0",",,N","    0",",,N",,,,,,
"US1CASF0020","2022-03-12","37.77812","-122.476323","50.6","SAN FRANCISCO 3.1 W, CA US","    0","T,,N",,,,,,,,
"US1CASF0020","2022-03-13","37.77812","-122.476323","50.6","SAN FRANCISCO 3.1 W, CA US","    5",",,N",,,,,,,,
"US1CASF0020","2022-03-14","37.77812","-122.476323","50.6","SAN FRANCISCO 3.1 W, CA US","    0","T,,N",,,,,,,,
"US1CASF0020","2022-03-15","37.77812","-122.476323","50.6","SAN FRANCISCO 3.1 W, CA US","   89",",,N",,,,,,,,
"US1CASF0020","2022-03-16","37.77812","-122.476323","50.6","SAN FRANCISCO 3.1 W, CA US","    0","T,,N",,,,,,,,
"US1CASF0020","2022-03-17","37.77812","-122.476323","50.6","SAN FRANCISCO 3.1 W, CA US","    0",",,N","    0",",,N",,,,,,
"US1CASF0020","2022-03-18","37.77812","-122.476323","50.6","SAN FRANCISCO 3.1 W, CA US","    0","T,,N",,,,,,,,
"US1CASF0020","2022-03-19","37.77812","-122.476323","50.6","SAN FRANCISCO 3.1 W, CA US","    0",",,N","    0",",,N",,,,,,
"US1CASF0020","2022-03-20","37.77812","-122.476323","50.6","SAN FRANCISCO 3.1 W, CA US","   10",",,N",,,,,,,,
"US1CASF0020","2022-03-21","37.77812","-122.476323","50.6","SAN FRANCISCO 3.1 W, CA US","    0",",,N","    0",",,N",,,,,,
"US1CASF0020","2022-03-22","37.77812","-122.476323","50.6","SAN FRANCISCO 3.1 W, CA US","    0",",,N","    0",",,N",,,,,,
"US1CASF0020","2022-03-23","37.77812","-122.476323","50.6","SAN FRANCISCO 3.1 W, CA US","    3",",,N",,,,,,,,
"US1CASF0020","2022-03-24","37.77812","-122.476323","50.6","SAN FRANCISCO 3.1 W, CA US","    0",",,N","    0",",,N",,,,,,
"US1CASF0020","2022-03-25","37.77812","-122.476323","50.6","SAN FRANCISCO 3.1 W, CA US","    3",",,N",,,,,,,,
"US1CASF0020","2022-03-26","37.77812","-122.476323","50.6","SAN FRANCISCO 3.1 W, CA US","    0",",,N","    0",",,N",,,,,,
"US1CASF0020","2022-03-27","37.77812","-122.476323","50.6","SAN FRANCISCO 3.1 W, CA US","    0",",,N","    0",",,N",,,,,,
"US1CASF0020","2022-03-28","37.77812","-122.476323","50.6","SAN FRANCISCO 3.1 W, CA US","   58",",,N",,,,,,,,
"US1CASF0020","2022-03-29","37.77812","-122.476323","50.6","SAN FRANCISCO 3.1 W, CA US","    0",",,N","    0",",,N",,,,,,
"US1CASF0020","2022-03-30","37.77812","-122.476323","50.6","SAN FRANCISCO 3.1 W, CA US","    0",",,N","    0",",,N",,,,,,
"US1CASF0020","2022-03-31","37.77812","-122.476323","50.6","SAN FRANCISCO 3.1 W, CA US","    0",",,N","    0",",,N",,,,,,
"US1CASF0020","2022-04-01","37.77812","-122.476323","50.6","SAN FRANCISCO 3.1 W, CA US","    0",",,N","    0",",,N",,,,,,
"US1CASF0020","2022-04-02","37.77812","-122.476323","50.6","SAN FRANCISCO 3.1 W, CA US","    0",",,N","    0",",,N",,,,,,
"US1CASF0020","2022-04-03","37.77812","-122.476323","50.6","SAN FRANCISCO 3.1 W, CA US","    0",",,N","    0",",,N",,,,,,
"US1CASF0020","2022-04-04","37.77812","-122.476323","50.6","SAN FRANCISCO 3.1 W, CA US","    0",",,N","    0",",,N",,,,,,
"US1CASF0020","2022-04-05","37.77812","-122.476323","50.6","SAN FRANCISCO 3.1 W, CA US","    0",",,N","    0",",,N",,,,,,
"US1CASF0020","2022-04-10","37.77812","-122.476323","50.6","SAN FRANCISCO 3.1 W, CA US","    0",",,N","    0",",,N",,,,,,
"US1CASF0020","2022-04-11","37.77812","-122.476323","50.6","SAN FRANCISCO 3.1 W, CA US","   33",",,N",,,,,,,,
"US1CASF0020","2022-04-12","37.77812","-122.476323","50.6","SAN FRANCISCO 3.1 W, CA US","    3",",,N",,,,,,,,
"US1CASF0020","2022-04-13","37.77812","-122.476323","50.6","SAN FRANCISCO 3.1 W, CA US","    0",",,N","    0",",,N",,,,,,
"US1CASF0020","2022-04-14","37.77812","-122.476323","50.6","SAN FRANCISCO 3.1 W, CA US","    0","T,,N",,,,,,,,
"US1CASF0020","2022-04-15","37.77812","-122.476323","50.6","SAN FRANCISCO 3.1 W, CA US","   91",",,N",,,,,,,,
"US1CASF0020","2022-04-16","37.77812","-122.476323","50.6","SAN FRANCISCO 3.1 W, CA US","   58",",,N",,,,,,,,
"US1CASF0020","2022-04-17","37.77812","-122.476323","50.6","SAN FRANCISCO 3.1 W, CA US","    5",",,N",,,,,,,,
"US1CASF0020","2022-04-18","37.77812","-122.476323","50.6","SAN FRANCISCO 3.1 W, CA US","    0",",,N","    0",",,N",,,,,,
"US1CASF0020","2022-04-19","37.77812","-122.476323","50.6","SAN FRANCISCO 3.1 W, CA US","   25",",,N",,,,,,,,
"US1CASF0020","2022-04-20","37.77812","-122.476323","50.6","SAN FRANCISCO 3.1 W, CA US","    0",",,N","    0",",,N",,,,,,
"US1CASF0020","2022-04-22","37.77812","-122.476323","50.6","SAN FRANCISCO 3.1 W, CA US","    3",",,N",,,,,,,,
"US1CASF0020","2022-04-23","37.77812","-122.476323","50.6","SAN FRANCISCO 3.1 W, CA US","    0",",,N","    0",",,N",,,,,,
"US1CASF0020","2022-04-24","37.77812","-122.476323","50.6","SAN FRANCISCO 3.1 W, CA US","    0",",,N","    0",",,N",,,,,,
"US1CASF0020","2022-04-25","37.77812","-122.476323","50.6","SAN FRANCISCO 3.1 W, CA US","    0",",,N","    0",",,N",,,,,,
"US1CASF0020","2022-04-26","37.77812","-122.476323","50.6","SAN FRANCISCO 3.1 W, CA US","    0",",,N","    0",",,N",,,,,,
"US1CASF0020","2022-04-27","37.77812","-122.476323","50.6","SAN FRANCISCO 3.1 W, CA US","    0",",,N","    0",",,N",,,,,,
"US1CASF0020","2022-04-28","37.77812","-122.476323","50.6","SAN FRANCISCO 3.1 W, CA US","    0",",,N","    0",",,N",,,,,,
"US1CASF0020","2022-04-29","37.77812","-122.476323","50.6","SAN FRANCISCO 3.1 W, CA US","    0",",,N","    0",",,N",,,,,,
"US1CASF0020","2022-04-30","37.77812","-122.476323","50.6","SAN FRANCISCO 3.1 W, CA US","    0",",,N","    0",",,N",,,,,,
"US1CASF0020","2022-05-01","37.77812","-122.476323","50.6","SAN FRANCISCO 3.1 W, CA US","    0",",,N","    0",",,N",,,,,,
"US1CASF0020","2022-05-02","37.77812","-122.476323","50.6","SAN FRANCISCO 3.1 W, CA US","    0",",,N","    0",",,N",,,,,,
"US1CASF0020","2022-05-03","37.77812","-122.476323","50.6","SAN FRANCISCO 3.1 W, CA US","    3",",,N",,,,,,,,
"US1CASF0020","2022-05-04","37.77812","-122.476323","50.6","SAN FRANCISCO 3.1 W, CA US","    0",",,N","    0",",,N",,,,,,
"US1CASF0020","2022-05-06","37.77812","-122.476323","50.6","SAN FRANCISCO 3.1 W, CA US","    5",",,N",,,,,,,,
"US1CASF0020","2022-05-07","37.77812","-122.476323","50.6","SAN FRANCISCO 3.1 W, CA US","    5",",,N",,,,,,,,
"US1CASF0020","2022-05-08","37.77812","-122.476323","50.6","SAN FRANCISCO 3.1 W, CA US","    0",",,N","    0",",,N",,,,,,
"US1CASF0020","2022-05-09","37.77812","-122.476323","50.6","SAN FRANCISCO 3.1 W, CA US","    0",",,N","    0",",,N",,,,,,
"US1CASF0020","2022-05-10","37.77812","-122.476323","50.6","SAN FRANCISCO 3.1 W, CA US","    0",",,N","    0",",,N",,,,,,
"US1CASF0020","2022-05-11","37.77812","-122.476323","50.6","SAN FRANCISCO 3.1 W, CA US","    0",",,N","    0",",,N",,,,,,
"US1CASF0020","2022-05-12","37.77812","-122.476323","50.6","SAN FRANCISCO 3.1 W, CA US","    0",",,N","    0",",,N",,,,,,
"US1CASF0020","2022-05-13","37.77812","-122.476323","50.6","SAN FRANCISCO 3.1 W, CA US","    0",",,N","    0",",,N",,,,,,
"US1CASF0020","2022-05-14","37.77812","-122.476323","50.6","SAN FRANCISCO 3.1 W, CA US","    0",",,N","    0",",,N",,,,,,
"US1CASF0020","2022-05-16","37.77812","-122.476323","50.6","SAN FRANCISCO 3.1 W, CA US","    0",",,N","    0",",,N",,,,,,
"US1CASF0020","2022-05-17","37.77812","-122.476323","50.6","SAN FRANCISCO 3.1 W, CA US","    0",",,N","    0",",,N",,,,,,
"US1CASF0020","2022-05-20","37.77812","-122.476323","50.6","SAN FRANCISCO 3.1 W, CA US","    0",",,N","    0",",,N",,,,,,
"US1CASF0020","2022-05-22","37.77812","-122.476323","50.6","SAN FRANCISCO 3.1 W, CA US","    0",",,N","    0",",,N",,,,,,
"US1CASF0020","2022-05-23","37.77812","-122.476323","50.6","SAN FRANCISCO 3.1 W, CA US","    0",",,N","    0",",,N",,,,,,
"US1CASF0020","2022-05-24","37.77812","-122.476323","50.6","SAN FRANCISCO 3.1 W, CA US","    0",",,N","    0",",,N",,,,,,
"US1CASF0020","2022-05-26","37.77812","-122.476323","50.6","SAN FRANCISCO 3.1 W, CA US","    0",",,N","    0",",,N",,,,,,
"US1CASF0020","2022-05-27","37.77812","-122.476323","50.6","SAN FRANCISCO 3.1 W, CA US","    0",",,N","    0",",,N",,,,,,
"US1CASF0020","2022-05-28","37.77812","-122.476323","50.6","SAN FRANCISCO 3.1 W, CA US","    5",",,N",,,,,,,,
"US1CASF0020","2022-05-29","37.77812","-122.476323","50.6","SAN FRANCISCO 3.1 W, CA US","    3",",,N",,,,,,,,
"US1CASF0020","2022-05-30","37.77812","-122.476323","50.6","SAN FRANCISCO 3.1 W, CA US","    0",",,N","    0",",,N",,,,,,
"US1CASF0020","2022-06-01","37.77812","-122.476323","50.6","SAN FRANCISCO 3.1 W, CA US","    0",",,N","    0",",,N",,,,,,
"US1CASF0020","2022-06-02","37.77812","-122.476323","50.6","SAN FRANCISCO 3.1 W, CA US","    0",",,N","    0",",,N",,,,,,
"US1CASF0020","2022-06-03","37.77812","-122.476323","50.6","SAN FRANCISCO 3.1 W, CA US","    3",",,N",,,,,,,,
"US1CASF0020","2022-06-04","37.77812","-122.476323","50.6","SAN FRANCISCO 3.1 W, CA US","    3",",,N",,,,,,,,
"US1CASF0020","2022-06-05","37.77812","-122.476323","50.6","SAN FRANCISCO 3.1 W, CA US","   64",",,N",,,,,,,,
"US1CASF0020","2022-06-06","37.77812","-122.476323","50.6","SAN FRANCISCO 3.1 W, CA US","    0",",,N","    0",",,N",,,,,,
"US1CASF0020","2022-06-07","37.77812","-122.476323","50.6","SAN FRANCISCO 3.1 W, CA US","    0",",,N","    0",",,N",,,,,,
"US1CASF0020","2022-06-08","37.77812","-122.476323","50.6","SAN FRANCISCO 3.1 W, CA US","    0",",,N","    0",",,N",,,,,,
"US1CASF0020","2022-06-09","37.77812","-122.476323","50.6","SAN FRANCISCO 3.1 W, CA US","    0",",,N","    0",",,N",,,,,,
"US1CASF0020","2022-06-10","37.77812","-122.476323","50.6","SAN FRANCISCO 3.1 W, CA US","    0",",,N","    0",",,N",,,,,,
"US1CASF0020","2022-06-12","37.77812","-122.476323","50.6","SAN FRANCISCO 3.1 W, CA US","    3",",,N",,,,,,,,
"US1CASF0020","2022-06-13","37.77812","-122.476323","50.6","SAN FRANCISCO 3.1 W, CA US","    3",",,N",,,,,,,,
"US1CASF0020","2022-06-14","37.77812","-122.476323","50.6","SAN FRANCISCO 3.1 W, CA US","    0",",,N","    0",",,N",,,,,,
"US1CASF0020","2022-06-15","37.77812","-122.476323","50.6","SAN FRANCISCO 3.1 W, CA US","    0",",,N","    0",",,N",,,,,,
"US1CASF0020","2022-06-16","37.77812","-122.476323","50.6","SAN FRANCISCO 3.1 W, CA US","    0",",,N","    0",",,N",,,,,,
"US1CASF0020","2022-06-17","37.77812","-122.476323","50.6","SAN FRANCISCO 3.1 W, CA US","    0",",,N","    0",",,N",,,,,,
"US1CASF0020","2022-06-18","37.77812","-122.476323","50.6","SAN FRANCISCO 3.1 W, CA US","    0",",,N","    0",",,N",,,,,,
"US1CASF0020","2022-06-19","37.77812","-122.476323","50.6","SAN FRANCISCO 3.1 W, CA US","    0",",,N","    0",",,N",,,,,,
"US1CASF0020","2022-06-20","37.77812","-122.476323","50.6","SAN FRANCISCO 3.1 W, CA US","    0",",,N","    0",",,N",,,,,,
"US1CASF0020","2022-06-21","37.77812","-122.476323","50.6","SAN FRANCISCO 3.1 W, CA US","    0",",,N","    0",",,N",,,,,,
"US1CASF0020","2022-06-22","37.77812","-122.476323","50.6","SAN FRANCISCO 3.1 W, CA US","    0",",,N","    0",",,N",,,,,,
"US1CASF0020","2022-06-23","37.77812","-122.476323","50.6","SAN FRANCISCO 3.1 W, CA US","    0","T,,N",,,,,,,,
"US1CASF0020","2022-06-24","37.77812","-122.476323","50.6","SAN FRANCISCO 3.1 W, CA US","    0","T,,N",,,,,,,,
"US1CASF0020","2022-06-25","37.77812","-122.476323","50.6","SAN FRANCISCO 3.1 W, CA US","    0","T,,N",,,,,,,,
"US1CASF0020","2022-06-26","37.77812","-122.476323","50.6","SAN FRANCISCO 3.1 W, CA US","    3",",,N",,,,,,,,
"US1CASF0020","2022-06-27","37.77812","-122.476323","50.6","SAN FRANCISCO 3.1 W, CA US","    3",",,N",,,,,,,,
"US1CASF0020","2022-06-28","37.77812","-122.476323","50.6","SAN FRANCISCO 3.1 W, CA US","    0",",,N","    0",",,N",,,,,,
