"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES"
"US1CASF0021","2022-10-05","37.7272106","-122.4095981","43.0","SAN FRANCISCO 3.4 S, CA US","    0",",,N","    0",",,N"
"US1CASF0021","2022-10-06","37.7272106","-122.4095981","43.0","SAN FRANCISCO 3.4 S, CA US","    0","T,,N",,
"US1CASF0021","2022-10-10","37.7272106","-122.4095981","43.0","SAN FRANCISCO 3.4 S, CA US","    0",",,N","    0",",,N"
"US1CASF0021","2022-10-11","37.7272106","-122.4095981","43.0","SAN FRANCISCO 3.4 S, CA US","    0",",,N","    0",",,N"
"US1CASF0021","2022-10-12","37.7272106","-122.4095981","43.0","SAN FRANCISCO 3.4 S, CA US","    0",",,N","    0",",,N"
"US1CASF0021","2022-10-14","37.7272106","-122.4095981","43.0","SAN FRANCISCO 3.4 S, CA US","    0",",,N","    0",",,N"
"US1CASF0021","2022-10-18","37.7272106","-122.4095981","43.0","SAN FRANCISCO 3.4 S, CA US","    0",",,N","    0",",,N"
"US1CASF0021","2022-10-19","37.7272106","-122.4095981","43.0","SAN FRANCISCO 3.4 S, CA US","    0",",,N","    0",",,N"
"US1CASF0021","2022-10-20","37.7272106","-122.4095981","43.0","SAN FRANCISCO 3.4 S, CA US","    0",",,N","    0",",,N"
"US1CASF0021","2022-10-22","37.7272106","-122.4095981","43.0","SAN FRANCISCO 3.4 S, CA US","    5",",,N",,
"US1CASF0021","2022-10-23","37.7272106","-122.4095981","43.0","SAN FRANCISCO 3.4 S, CA US","    0",",,N","    0",",,N"
"US1CASF0021","2022-10-25","37.7272106","-122.4095981","43.0","SAN FRANCISCO 3.4 S, CA US","    0","T,,N",,
"US1CASF0021","2022-10-26","37.7272106","-122.4095981","43.0","SAN FRANCISCO 3.4 S, CA US","    0",",,N","    0",",,N"
"US1CASF0021","2022-10-27","37.7272106","-122.4095981","43.0","SAN FRANCISCO 3.4 S, CA US","    0",",,N","    0",",,N"
"US1CASF0021","2022-10-31","37.7272106","-122.4095981","43.0","SAN FRANCISCO 3.4 S, CA US","    0",",,N","    0",",,N"
"US1CASF0021","2022-11-01","37.7272106","-122.4095981","43.0","SAN FRANCISCO 3.4 S, CA US","    3",",,N",,
"US1CASF0021","2022-11-02","37.7272106","-122.4095981","43.0","SAN FRANCISCO 3.4 S, CA US","   84",",,N",,
"US1CASF0021","2022-11-05","37.7272106","-122.4095981","43.0","SAN FRANCISCO 3.4 S, CA US","    3",",,N",,
"US1CASF0021","2022-11-06","37.7272106","-122.4095981","43.0","SAN FRANCISCO 3.4 S, CA US","   18",",,N",,
"US1CASF0021","2022-11-17","37.7272106","-122.4095981","43.0","SAN FRANCISCO 3.4 S, CA US","    0","T,,N",,
"US1CASF0021","2022-11-18","37.7272106","-122.4095981","43.0","SAN FRANCISCO 3.4 S, CA US","    0",",,N","    0",",,N"
"US1CASF0021","2022-11-19","37.7272106","-122.4095981","43.0","SAN FRANCISCO 3.4 S, CA US","    0",",,N","    0",",,N"
"US1CASF0021","2022-11-29","37.7272106","-122.4095981","43.0","SAN FRANCISCO 3.4 S, CA US","    0",",,N","    0",",,N"
"US1CASF0021","2022-11-30","37.7272106","-122.4095981","43.0","SAN FRANCISCO 3.4 S, CA US","    0",",,N","    0",",,N"
"US1CASF0021","2022-12-01","37.7272106","-122.4095981","43.0","SAN FRANCISCO 3.4 S, CA US","   18",",,N",,
"US1CASF0021","2022-12-02","37.7272106","-122.4095981","43.0","SAN FRANCISCO 3.4 S, CA US","  137",",,N","    0",",,N"
"US1CASF0021","2022-12-03","37.7272106","-122.4095981","43.0","SAN FRANCISCO 3.4 S, CA US","   13",",,N",,
"US1CASF0021","2022-12-04","37.7272106","-122.4095981","43.0","SAN FRANCISCO 3.4 S, CA US","   97",",,N",,
"US1CASF0021","2022-12-05","37.7272106","-122.4095981","43.0","SAN FRANCISCO 3.4 S, CA US","   74",",,N",,
"US1CASF0021","2022-12-06","37.7272106","-122.4095981","43.0","SAN FRANCISCO 3.4 S, CA US","    8",",,N",,
"US1CASF0021","2022-12-07","37.7272106","-122.4095981","43.0","SAN FRANCISCO 3.4 S, CA US","    5",",,N",,
"US1CASF0021","2022-12-08","37.7272106","-122.4095981","43.0","SAN FRANCISCO 3.4 S, CA US","    0",",,N","    0",",,N"
"US1CASF0021","2022-12-09","37.7272106","-122.4095981","43.0","SAN FRANCISCO 3.4 S, CA US","   30",",,N",,
"US1CASF0021","2022-12-10","37.7272106","-122.4095981","43.0","SAN FRANCISCO 3.4 S, CA US","   10",",,N",,
"US1CASF0021","2022-12-13","37.7272106","-122.4095981","43.0","SAN FRANCISCO 3.4 S, CA US","    0",",,N","    0",",,N"
"US1CASF0021","2022-12-14","37.7272106","-122.4095981","43.0","SAN FRANCISCO 3.4 S, CA US","    0","T,,N",,
"US1CASF0021","2022-12-15","37.7272106","-122.4095981","43.0","SAN FRANCISCO 3.4 S, CA US","    0",",,N","    0",",,N"
"US1CASF0021","2022-12-17","37.7272106","-122.4095981","43.0","SAN FRANCISCO 3.4 S, CA US","    0",",,N","    0",",,N"
"US1CASF0021","2022-12-18","37.7272106","-122.4095981","43.0","SAN FRANCISCO 3.4 S, CA US","    0","T,,N",,
"US1CASF0021","2022-12-19","37.7272106","-122.4095981","43.0","SAN FRANCISCO 3.4 S, CA US","    0",",,N","    0",",,N"
"US1CASF0021","2022-12-20","37.7272106","-122.4095981","43.0","SAN FRANCISCO 3.4 S, CA US","    0",",,N","    0",",,N"
"US1CASF0021","2022-12-21","37.7272106","-122.4095981","43.0","SAN FRANCISCO 3.4 S, CA US","    0",",,N","    0",",,N"
"US1CASF0021","2022-12-26","37.7272106","-122.4095981","43.0","SAN FRANCISCO 3.4 S, CA US","    0",",,N","    0",",,N"
"US1CASF0021","2022-12-27","37.7272106","-122.4095981","43.0","SAN FRANCISCO 3.4 S, CA US","  470",",,N",,
"US1CASF0021","2022-12-28","37.7272106","-122.4095981","43.0","SAN FRANCISCO 3.4 S, CA US","    0",",,N","    0",",,N"
"US1CASF0021","2022-12-29","37.7272106","-122.4095981","43.0","SAN FRANCISCO 3.4 S, CA US","   56",",,N",,
"US1CASF0021","2022-12-30","37.7272106","-122.4095981","43.0","SAN FRANCISCO 3.4 S, CA US","  216",",,N",,
"US1CASF0021","2022-12-31","37.7272106","-122.4095981","43.0","SAN FRANCISCO 3.4 S, CA US","  635",",,N",,
"US1CASF0021","2023-01-01","37.7272106","-122.4095981","43.0","SAN FRANCISCO 3.4 S, CA US","  820",",,N",,
"US1CASF0021","2023-01-02","37.7272106","-122.4095981","43.0","SAN FRANCISCO 3.4 S, CA US","    0","T,,N",,
"US1CASF0021","2023-01-03","37.7272106","-122.4095981","43.0","SAN FRANCISCO 3.4 S, CA US","  135",",,N",,
"US1CASF0021","2023-01-04","37.7272106","-122.4095981","43.0","SAN FRANCISCO 3.4 S, CA US","   58",",,N",,
"US1CASF0021","2023-01-05","37.7272106","-122.4095981","43.0","SAN FRANCISCO 3.4 S, CA US","  343",",,N",,
"US1CASF0021","2023-01-06","37.7272106","-122.4095981","43.0","SAN FRANCISCO 3.4 S, CA US","  132",",,N",,
"US1CASF0021","2023-01-07","37.7272106","-122.4095981","43.0","SAN FRANCISCO 3.4 S, CA US","   58",",,N",,
"US1CASF0021","2023-01-08","37.7272106","-122.4095981","43.0","SAN FRANCISCO 3.4 S, CA US","  127",",,N",,
"US1CASF0021","2023-01-09","37.7272106","-122.4095981","43.0","SAN FRANCISCO 3.4 S, CA US","  411",",,N",,
"US1CASF0021","2023-01-10","37.7272106","-122.4095981","43.0","SAN FRANCISCO 3.4 S, CA US","   99",",,N",,
"US1CASF0021","2023-01-11","37.7272106","-122.4095981","43.0","SAN FRANCISCO 3.4 S, CA US","  239",",,N",,
"US1CASF0021","2023-01-12","37.7272106","-122.4095981","43.0","SAN FRANCISCO 3.4 S, CA US","  211",",,N",,
"US1CASF0021","2023-01-13","37.7272106","-122.4095981","43.0","SAN FRANCISCO 3.4 S, CA US","    0","T,,N",,
"US1CASF0021","2023-01-14","37.7272106","-122.4095981","43.0","SAN FRANCISCO 3.4 S, CA US","  323",",,N",,
"US1CASF0021","2023-01-15","37.7272106","-122.4095981","43.0","SAN FRANCISCO 3.4 S, CA US","  124",",,N",,
"US1CASF0021","2023-01-16","37.7272106","-122.4095981","43.0","SAN FRANCISCO 3.4 S, CA US","  368",",,N",,
"US1CASF0021","2023-01-17","37.7272106","-122.4095981","43.0","SAN FRANCISCO 3.4 S, CA US","    0","T,,N",,
"US1CASF0021","2023-01-18","37.7272106","-122.4095981","43.0","SAN FRANCISCO 3.4 S, CA US","    0","T,,N",,
"US1CASF0021","2023-01-19","37.7272106","-122.4095981","43.0","SAN FRANCISCO 3.4 S, CA US","   43",",,N",,
"US1CASF0021","2023-01-20","37.7272106","-122.4095981","43.0","SAN FRANCISCO 3.4 S, CA US","    0","T,,N",,
"US1CASF0021","2023-01-21","37.7272106","-122.4095981","43.0","SAN FRANCISCO 3.4 S, CA US","    0","T,,N",,
"US1CASF0021","2023-01-22","37.7272106","-122.4095981","43.0","SAN FRANCISCO 3.4 S, CA US","    0",",,N","    0",",,N"
"US1CASF0021","2023-01-23","37.7272106","-122.4095981","43.0","SAN FRANCISCO 3.4 S, CA US","    0",",,N","    0",",,N"
"US1CASF0021","2023-02-01","37.7272106","-122.4095981","43.0","SAN FRANCISCO 3.4 S, CA US","    0",",,N","    0",",,N"
"US1CASF0021","2023-02-02","37.7272106","-122.4095981","43.0","SAN FRANCISCO 3.4 S, CA US","    0",",,N","    0",",,N"
"US1CASF0021","2023-02-03","37.7272106","-122.4095981","43.0","SAN FRANCISCO 3.4 S, CA US","  122",",,N",,
"US1CASF0021","2023-02-04","37.7272106","-122.4095981","43.0","SAN FRANCISCO 3.4 S, CA US","    0",",,N","    0",",,N"
"US1CASF0021","2023-02-05","37.7272106","-122.4095981","43.0","SAN FRANCISCO 3.4 S, CA US","  157",",,N",,
"US1CASF0021","2023-02-09","37.7272106","-122.4095981","43.0","SAN FRANCISCO 3.4 S, CA US","    0",",,N","    0",",,N"
"US1CASF0021","2023-02-11","37.7272106","-122.4095981","43.0","SAN FRANCISCO 3.4 S, CA US","   20",",,N",,
"US1CASF0021","2023-02-12","37.7272106","-122.4095981","43.0","SAN FRANCISCO 3.4 S, CA US","   10",",,N",,
"US1CASF0021","2023-02-13","37.7272106","-122.4095981","43.0","SAN FRANCISCO 3.4 S, CA US","    3",",,N",,
"US1CASF0021","2023-02-14","37.7272106","-122.4095981","43.0","SAN FRANCISCO 3.4 S, CA US","    0",",,N","    0",",,N"
"US1CASF0021","2023-02-15","37.7272106","-122.4095981","43.0","SAN FRANCISCO 3.4 S, CA US","    0",",,N","    0",",,N"
"US1CASF0021","2023-02-16","37.7272106","-122.4095981","43.0","SAN FRANCISCO 3.4 S, CA US","    0",",,N","    0",",,N"
"US1CASF0021","2023-02-17","37.7272106","-122.4095981","43.0","SAN FRANCISCO 3.4 S, CA US","    0",",,N","    0",",,N"
"US1CASF0021","2023-02-18","37.7272106","-122.4095981","43.0","SAN FRANCISCO 3.4 S, CA US","    0",",,N","    0",",,N"
"US1CASF0021","2023-02-19","37.7272106","-122.4095981","43.0","SAN FRANCISCO 3.4 S, CA US","    0",",,N","    0",",,N"
"US1CASF0021","2023-02-20","37.7272106","-122.4095981","43.0","SAN FRANCISCO 3.4 S, CA US","    0",",,N","    0",",,N"
"US1CASF0021","2023-02-22","37.7272106","-122.4095981","43.0","SAN FRANCISCO 3.4 S, CA US","    0",",,N","    0",",,N"
"US1CASF0021","2023-02-23","37.7272106","-122.4095981","43.0","SAN FRANCISCO 3.4 S, CA US","   13",",,N",,
"US1CASF0021","2023-02-24","37.7272106","-122.4095981","43.0","SAN FRANCISCO 3.4 S, CA US","  323",",,N",,
"US1CASF0021","2023-02-25","37.7272106","-122.4095981","43.0","SAN FRANCISCO 3.4 S, CA US","   25",",,N",,
"US1CASF0021","2023-02-27","37.7272106","-122.4095981","43.0","SAN FRANCISCO 3.4 S, CA US","   94",",,N",,
"US1CASF0021","2023-02-28","37.7272106","-122.4095981","43.0","SAN FRANCISCO 3.4 S, CA US","  145",",,N",,
"US1CASF0021","2023-03-01","37.7272106","-122.4095981","43.0","SAN FRANCISCO 3.4 S, CA US","    0",",,N","    0",",,N"
"US1CASF0021","2023-03-02","37.7272106","-122.4095981","43.0","SAN FRANCISCO 3.4 S, CA US","    0","T,,N",,
"US1CASF0021","2023-03-04","37.7272106","-122.4095981","43.0","SAN FRANCISCO 3.4 S, CA US","    0",",,N","    0",",,N"
"US1CASF0021","2023-03-05","37.7272106","-122.4095981","43.0","SAN FRANCISCO 3.4 S, CA US","  142",",,N",,
"US1CASF0021","2023-03-06","37.7272106","-122.4095981","43.0","SAN FRANCISCO 3.4 S, CA US","   23",",,N",,
"US1CASF0021","2023-03-07","37.7272106","-122.4095981","43.0","SAN FRANCISCO 3.4 S, CA US","   46",",,N",,
"US1CASF0021","2023-03-08","37.7272106","-122.4095981","43.0","SAN FRANCISCO 3.4 S, CA US","  102",",,N",,
"US1CASF0021","2023-03-09","37.7272106","-122.4095981","43.0","SAN FRANCISCO 3.4 S, CA US","    0",",,N","    0",",,N"
"US1CASF0021","2023-03-10","37.7272106","-122.4095981","43.0","SAN FRANCISCO 3.4 S, CA US","  320",",,N",,
"US1CASF0021","2023-03-11","37.7272106","-122.4095981","43.0","SAN FRANCISCO 3.4 S, CA US","    0",",,N","    0",",,N"
"US1CASF0021","2023-03-12","37.7272106","-122.4095981","43.0","SAN FRANCISCO 3.4 S, CA US","   43",",,N",,
"US1CASF0021","2023-03-13","37.7272106","-122.4095981","43.0","SAN FRANCISCO 3.4 S, CA US","   25",",,N",,
"US1CASF0021","2023-03-14","37.7272106","-122.4095981","43.0","SAN FRANCISCO 3.4 S, CA US","  122",",,N",,
"US1CASF0021","2023-03-15","37.7272106","-122.4095981","43.0","SAN FRANCISCO 3.4 S, CA US","  112",",,N",,
"US1CASF0021","2023-03-19","37.7272106","-122.4095981","43.0","SAN FRANCISCO 3.4 S, CA US","  183",",,N",,
"US1CASF0021","2023-03-20","37.7272106","-122.4095981","43.0","SAN FRANCISCO 3.4 S, CA US","   86",",,N",,
"US1CASF0021","2023-03-21","37.7272106","-122.4095981","43.0","SAN FRANCISCO 3.4 S, CA US","   56",",,N",,
"US1CASF0021","2023-03-22","37.7272106","-122.4095981","43.0","SAN FRANCISCO 3.4 S, CA US","  320",",,N",,
"US1CASF0021","2023-03-23","37.7272106","-122.4095981","43.0","SAN FRANCISCO 3.4 S, CA US","    5",",,N",,
"US1CASF0021","2023-03-24","37.7272106","-122.4095981","43.0","SAN FRANCISCO 3.4 S, CA US","   10",",,N",,
"US1CASF0021","2023-03-25","37.7272106","-122.4095981","43.0","SAN FRANCISCO 3.4 S, CA US","    0",",,N","    0",",,N"
"US1CASF0021","2023-03-26","37.7272106","-122.4095981","43.0","SAN FRANCISCO 3.4 S, CA US","    0",",,N","    0",",,N"
"US1CASF0021","2023-03-27","37.7272106","-122.4095981","43.0","SAN FRANCISCO 3.4 S, CA US","    0",",,N","    0",",,N"
"US1CASF0021","2023-03-28","37.7272106","-122.4095981","43.0","SAN FRANCISCO 3.4 S, CA US","    0",",,N","    0",",,N"
"US1CASF0021","2023-03-29","37.7272106","-122.4095981","43.0","SAN FRANCISCO 3.4 S, CA US","  244",",,N",,
"US1CASF0021","2023-03-30","37.7272106","-122.4095981","43.0","SAN FRANCISCO 3.4 S, CA US","  102",",,N",,
"US1CASF0021","2023-04-11","37.7272106","-122.4095981","43.0","SAN FRANCISCO 3.4 S, CA US","   43",",,N",,
"US1CASF0021","2023-04-12","37.7272106","-122.4095981","43.0","SAN FRANCISCO 3.4 S, CA US","    0",",,N","    0",",,N"
"US1CASF0021","2023-04-13","37.7272106","-122.4095981","43.0","SAN FRANCISCO 3.4 S, CA US","    0",",,N","    0",",,N"
"US1CASF0021","2023-04-14","37.7272106","-122.4095981","43.0","SAN FRANCISCO 3.4 S, CA US","    0",",,N","    0",",,N"
"US1CASF0021","2023-04-15","37.7272106","-122.4095981","43.0","SAN FRANCISCO 3.4 S, CA US","    0",",,N","    0",",,N"
"US1CASF0021","2023-04-21","37.7272106","-122.4095981","43.0","SAN FRANCISCO 3.4 S, CA US","    0",",,N","    0",",,N"
"US1CASF0021","2023-04-22","37.7272106","-122.4095981","43.0","SAN FRANCISCO 3.4 S, CA US","    0",",,N","    0",",,N"
"US1CASF0021","2023-04-23","37.7272106","-122.4095981","43.0","SAN FRANCISCO 3.4 S, CA US","    0",",,N","    0",",,N"
"US1CASF0021","2023-04-25","37.7272106","-122.4095981","43.0","SAN FRANCISCO 3.4 S, CA US","    0",",,N","    0",",,N"
"US1CASF0021","2023-04-26","37.7272106","-122.4095981","43.0","SAN FRANCISCO 3.4 S, CA US","    0",",,N","    0",",,N"
"US1CASF0021","2023-04-28","37.7272106","-122.4095981","43.0","SAN FRANCISCO 3.4 S, CA US","    0",",,N","    0",",,N"
"US1CASF0021","2023-04-29","37.7272106","-122.4095981","43.0","SAN FRANCISCO 3.4 S, CA US","    0",",,N","    0",",,N"
"US1CASF0021","2023-05-02","37.7272106","-122.4095981","43.0","SAN FRANCISCO 3.4 S, CA US","   15",",,N",,
"US1CASF0021","2023-05-03","37.7272106","-122.4095981","43.0","SAN FRANCISCO 3.4 S, CA US","  201",",,N",,
"US1CASF0021","2023-05-04","37.7272106","-122.4095981","43.0","SAN FRANCISCO 3.4 S, CA US","   20",",,N",,
"US1CASF0021","2023-05-05","37.7272106","-122.4095981","43.0","SAN FRANCISCO 3.4 S, CA US","    0",",,N","    0",",,N"
"US1CASF0021","2023-05-06","37.7272106","-122.4095981","43.0","SAN FRANCISCO 3.4 S, CA US","   10",",,N",,
"US1CASF0021","2023-05-07","37.7272106","-122.4095981","43.0","SAN FRANCISCO 3.4 S, CA US","   13",",,N",,
"US1CASF0021","2023-05-08","37.7272106","-122.4095981","43.0","SAN FRANCISCO 3.4 S, CA US","    0","T,,N",,
"US1CASF0021","2023-05-09","37.7272106","-122.4095981","43.0","SAN FRANCISCO 3.4 S, CA US","    8",",,N",,
"US1CASF0021","2023-05-10","37.7272106","-122.4095981","43.0","SAN FRANCISCO 3.4 S, CA US","    0",",,N","    0",",,N"
"US1CASF0021","2023-05-11","37.7272106","-122.4095981","43.0","SAN FRANCISCO 3.4 S, CA US","    0",",,N","    0",",,N"
"US1CASF0021","2023-05-12","37.7272106","-122.4095981","43.0","SAN FRANCISCO 3.4 S, CA US","    0",",,N","    0",",,N"
"US1CASF0021","2023-05-13","37.7272106","-122.4095981","43.0","SAN FRANCISCO 3.4 S, CA US","    0",",,N","    0",",,N"
"US1CASF0021","2023-05-14","37.7272106","-122.4095981","43.0","SAN FRANCISCO 3.4 S, CA US","    0","T,,N",,
"US1CASF0021","2023-05-15","37.7272106","-122.4095981","43.0","SAN FRANCISCO 3.4 S, CA US","    0",",,N","    0",",,N"
"US1CASF0021","2023-05-16","37.7272106","-122.4095981","43.0","SAN FRANCISCO 3.4 S, CA US","    0",",,N","    0",",,N"
"US1CASF0021","2023-05-17","37.7272106","-122.4095981","43.0","SAN FRANCISCO 3.4 S, CA US","    0",",,N","    0",",,N"
"US1CASF0021","2023-05-18","37.7272106","-122.4095981","43.0","SAN FRANCISCO 3.4 S, CA US","    0",",,N","    0",",,N"
"US1CASF0021","2023-05-19","37.7272106","-122.4095981","43.0","SAN FRANCISCO 3.4 S, CA US","    0",",,N","    0",",,N"
"US1CASF0021","2023-05-20","37.7272106","-122.4095981","43.0","SAN FRANCISCO 3.4 S, CA US","    5",",,N",,
"US1CASF0021","2023-05-21","37.7272106","-122.4095981","43.0","SAN FRANCISCO 3.4 S, CA US","    8",",,N",,
"US1CASF0021","2023-05-22","37.7272106","-122.4095981","43.0","SAN FRANCISCO 3.4 S, CA US","    0",",,N","    0",",,N"
"US1CASF0021","2023-05-23","37.7272106","-122.4095981","43.0","SAN FRANCISCO 3.4 S, CA US","    0",",,N","    0",",,N"
"US1CASF0021","2023-05-24","37.7272106","-122.4095981","43.0","SAN FRANCISCO 3.4 S, CA US","    0",",,N","    0",",,N"
"US1CASF0021","2023-05-25","37.7272106","-122.4095981","43.0","SAN FRANCISCO 3.4 S, CA US","    0",",,N","    0",",,N"
"US1CASF0021","2023-05-26","37.7272106","-122.4095981","43.0","SAN FRANCISCO 3.4 S, CA US","    3",",,N",,
"US1CASF0021","2023-05-27","37.7272106","-122.4095981","43.0","SAN FRANCISCO 3.4 S, CA US","    5",",,N",,
"US1CASF0021","2023-05-28","37.7272106","-122.4095981","43.0","SAN FRANCISCO 3.4 S, CA US","    0",",,N","    0",",,N"
"US1CASF0021","2023-05-29","37.7272106","-122.4095981","43.0","SAN FRANCISCO 3.4 S, CA US","    0",",,N","    0",",,N"
"US1CASF0021","2023-05-30","37.7272106","-122.4095981","43.0","SAN FRANCISCO 3.4 S, CA US","    0",",,N","    0",",,N"
"US1CASF0021","2023-06-02","37.7272106","-122.4095981","43.0","SAN FRANCISCO 3.4 S, CA US","    0",",,N","    0",",,N"
"US1CASF0021","2023-06-03","37.7272106","-122.4095981","43.0","SAN FRANCISCO 3.4 S, CA US","    0",",,N","    0",",,N"
"US1CASF0021","2023-06-04","37.7272106","-122.4095981","43.0","SAN FRANCISCO 3.4 S, CA US","    0",",,N","    0",",,N"
"US1CASF0021","2023-06-05","37.7272106","-122.4095981","43.0","SAN FRANCISCO 3.4 S, CA US","    0",",,N","    0",",,N"
"US1CASF0021","2023-06-06","37.7272106","-122.4095981","43.0","SAN FRANCISCO 3.4 S, CA US","    0",",,N","    0",",,N"
"US1CASF0021","2023-06-07","37.7272106","-122.4095981","43.0","SAN FRANCISCO 3.4 S, CA US","    5",",,N",,
"US1CASF0021","2023-06-08","37.7272106","-122.4095981","43.0","SAN FRANCISCO 3.4 S, CA US","    0",",,N","    0",",,N"
"US1CASF0021","2023-06-09","37.7272106","-122.4095981","43.0","SAN FRANCISCO 3.4 S, CA US","    0",",,N","    0",",,N"
"US1CASF0021","2023-06-11","37.7272106","-122.4095981","43.0","SAN FRANCISCO 3.4 S, CA US","    0",",,N","    0",",,N"
"US1CASF0021","2023-06-12","37.7272106","-122.4095981","43.0","SAN FRANCISCO 3.4 S, CA US","    0",",,N","    0",",,N"
"US1CASF0021","2023-06-13","37.7272106","-122.4095981","43.0","SAN FRANCISCO 3.4 S, CA US","    0",",,N","    0",",,N"
"US1CASF0021","2023-06-15","37.7272106","-122.4095981","43.0","SAN FRANCISCO 3.4 S, CA US","    0",",,N","    0",",,N"
"US1CASF0021","2023-06-17","37.7272106","-122.4095981","43.0","SAN FRANCISCO 3.4 S, CA US","    0",",,N","    0",",,N"
"US1CASF0021","2023-06-18","37.7272106","-122.4095981","43.0","SAN FRANCISCO 3.4 S, CA US","    0",",,N","    0",",,N"
"US1CASF0021","2023-06-19","37.7272106","-122.4095981","43.0","SAN FRANCISCO 3.4 S, CA US","    0",",,N","    0",",,N"
"US1CASF0021","2023-06-20","37.7272106","-122.4095981","43.0","SAN FRANCISCO 3.4 S, CA US","    0",",,N","    0",",,N"
"US1CASF0021","2023-06-22","37.7272106","-122.4095981","43.0","SAN FRANCISCO 3.4 S, CA US","    0",",,N","    0",",,N"
"US1CASF0021","2023-06-23","37.7272106","-122.4095981","43.0","SAN FRANCISCO 3.4 S, CA US","    3",",,N",,
"US1CASF0021","2023-06-24","37.7272106","-122.4095981","43.0","SAN FRANCISCO 3.4 S, CA US","    0",",,N","    0",",,N"
"US1CASF0021","2023-06-25","37.7272106","-122.4095981","43.0","SAN FRANCISCO 3.4 S, CA US","    0",",,N","    0",",,N"
"US1CASF0021","2023-06-26","37.7272106","-122.4095981","43.0","SAN FRANCISCO 3.4 S, CA US","    5",",,N",,
"US1CASF0021","2023-06-28","37.7272106","-122.4095981","43.0","SAN FRANCISCO 3.4 S, CA US","    8",",,N",,
"US1CASF0021","2023-06-29","37.7272106","-122.4095981","43.0","SAN FRANCISCO 3.4 S, CA US","    0","T,,N",,
"US1CASF0021","2023-06-30","37.7272106","-122.4095981","43.0","SAN FRANCISCO 3.4 S, CA US","    0",",,N","    0",",,N"
"US1CASF0021","2023-07-01","37.7272106","-122.4095981","43.0","SAN FRANCISCO 3.4 S, CA US","    0",",,N","    0",",,N"
"US1CASF0021","2023-07-02","37.7272106","-122.4095981","43.0","SAN FRANCISCO 3.4 S, CA US","    0",",,N","    0",",,N"
"US1CASF0021","2023-07-03","37.7272106","-122.4095981","43.0","SAN FRANCISCO 3.4 S, CA US","    0",",,N","    0",",,N"
"US1CASF0021","2023-07-07","37.7272106","-122.4095981","43.0","SAN FRANCISCO 3.4 S, CA US","    3",",,N",,
"US1CASF0021","2023-07-08","37.7272106","-122.4095981","43.0","SAN FRANCISCO 3.4 S, CA US","    0","T,,N",,
"US1CASF0021","2023-07-09","37.7272106","-122.4095981","43.0","SAN FRANCISCO 3.4 S, CA US","    0",",,N","    0",",,N"
"US1CASF0021","2023-07-10","37.7272106","-122.4095981","43.0","SAN FRANCISCO 3.4 S, CA US","    8",",,N",,
"US1CASF0021","2023-07-11","37.7272106","-122.4095981","43.0","SAN FRANCISCO 3.4 S, CA US","    0",",,N","    0",",,N"
"US1CASF0021","2023-07-12","37.7272106","-122.4095981","43.0","SAN FRANCISCO 3.4 S, CA US","    0",",,N","    0",",,N"
"US1CASF0021","2023-07-13","37.7272106","-122.4095981","43.0","SAN FRANCISCO 3.4 S, CA US","    0","T,,N",,
"US1CASF0021","2023-07-14","37.7272106","-122.4095981","43.0","SAN FRANCISCO 3.4 S, CA US","    0","T,,N",,
"US1CASF0021","2023-07-15","37.7272106","-122.4095981","43.0","SAN FRANCISCO 3.4 S, CA US","    0",",,N","    0",",,N"
"US1CASF0021","2023-07-16","37.7272106","-122.4095981","43.0","SAN FRANCISCO 3.4 S, CA US","    0",",,N","    0",",,N"
"US1CASF0021","2023-07-17","37.7272106","-122.4095981","43.0","SAN FRANCISCO 3.4 S, CA US","    0",",,N","    0",",,N"
"US1CASF0021","2023-07-18","37.7272106","-122.4095981","43.0","SAN FRANCISCO 3.4 S, CA US","    0",",,N","    0",",,N"
"US1CASF0021","2023-07-19","37.7272106","-122.4095981","43.0","SAN FRANCISCO 3.4 S, CA US","    0","T,,N",,
"US1CASF0021","2023-07-20","37.7272106","-122.4095981","43.0","SAN FRANCISCO 3.4 S, CA US","    0",",,N","    0",",,N"
"US1CASF0021","2023-07-21","37.7272106","-122.4095981","43.0","SAN FRANCISCO 3.4 S, CA US","    0",",,N","    0",",,N"
"US1CASF0021","2023-07-22","37.7272106","-122.4095981","43.0","SAN FRANCISCO 3.4 S, CA US","    0",",,N","    0",",,N"
"US1CASF0021","2023-07-23","37.7272106","-122.4095981","43.0","SAN FRANCISCO 3.4 S, CA US","    0",",,N","    0",",,N"
"US1CASF0021","2023-07-24","37.7272106","-122.4095981","43.0","SAN FRANCISCO 3.4 S, CA US","    0",",,N","    0",",,N"
"US1CASF0021","2023-07-25","37.7272106","-122.4095981","43.0","SAN FRANCISCO 3.4 S, CA US","    0",",,N","    0",",,N"
"US1CASF0021","2023-07-26","37.7272106","-122.4095981","43.0","SAN FRANCISCO 3.4 S, CA US","    0",",,N","    0",",,N"
"US1CASF0021","2023-07-27","37.7272106","-122.4095981","43.0","SAN FRANCISCO 3.4 S, CA US","    0",",,N","    0",",,N"
"US1CASF0021","2023-07-29","37.7272106","-122.4095981","43.0","SAN FRANCISCO 3.4 S, CA US","    0",",,N","    0",",,N"
